

surgeon; ,#,#,  a#DT#a  surgeon#NN#surgeon  is#VBZ#be  a#DT#a  specialist#NN#specialist  in#IN#in  surgery#NN#surgery  .#SENT#.  surgery#NN#surgery  is#VBZ#be  a#DT#a  broad#JJ#broad  category#NN#category  of#IN#of  invasive#JJ#invasive  medical#JJ#medical  treatment#NN#treatment  that#WDT#that  involves#VVZ#involve  the#DT#the  cutting#NN#cutting  of#IN#of  a#DT#a  body#NN#body  ,#,#,  whether#IN#whether  human#JJ#human  or#CC#or  animal#JJ#animal  ,#,#,  for#IN#for  a#DT#a  specific#JJ#specific  reason#NN#reason  such#JJ#such  as#IN#as  the#DT#the  removal#NN#removal  of#IN#of  diseased#JJ#diseased  tissue#NN#tissue  or#CC#or  to#TO#to  repair#VV#repair  a#DT#a  tear#NN#tear  or#CC#or  breakage#NN#breakage  .#SENT#.  surgeons#NNS#surgeon  may#MD#may  be#VB#be  physicians#NNS#physician  ,#,#,  dentists#NNS#dentist  ,#,#,  podiatrists#NNS#podiatrist  or#CC#or  veterinarians#NNS#veterinarian  .#SENT#.  minimally#RB#minimally  invasive#JJ#invasive  procedures#NNS#procedure  such#JJ#such  as#IN#as  the#DT#the  procedures#NNS#procedure  of#IN#of  interventional#JJ#interventional  radiology#NN#radiology  are#VBP#be  sometimes#RB#sometimes  described#VVN#describe  as#IN#as  minimally#RB#minimally  invasive#JJ#invasive  surgery#NN#surgery  .#SENT#. 

surgery; surgery#NN#surgery  is#VBZ#be  a#DT#a  medical#JJ#medical  specialty#NN#specialty  that#WDT#that  uses#VVZ#use  operative#JJ#operative  manual#JJ#manual  and#CC#and  instrumental#JJ#instrumental  techniques#NNS#technique  on#IN#on  a#DT#a  patient#NN#patient  to#TO#to  investigate#VV#investigate  and#CC#and  /#SYM#/  or#CC#or  treat#VV#treat  a#DT#a  pathological#JJ#pathological  condition#NN#condition  such#JJ#such  as#IN#as  disease#NN#disease  or#CC#or  injury#NN#injury  ,#,#,  to#TO#to  help#VV#help  improve#VV#improve  bodily#JJ#bodily  function#NN#function  or#CC#or  appearance#NN#appearance  ,#,#,  and#CC#and  sometimes#RB#sometimes  for#IN#for  religious#JJ#religious  reasons#NNS#reason  .#SENT#.  an#DT#an  act#NN#act  of#IN#of  performing#VVG#perform  surgery#NN#surgery  may#MD#may  be#VB#be  called#VVN#call  a#DT#a  surgical#JJ#surgical  procedure#NN#procedure  ,#,#,  operation#NN#operation  ,#,#,  or#CC#or  simply#RB#simply  surgery#NN#surgery  .#SENT#.  in#IN#in  this#DT#this  context#NN#context  ,#,#,  the#DT#the  verb#NN#verb  operate#VVP#operate  means#NNS#mean  performing#VVG#perform  surgery#NN#surgery  .#SENT#.  the#DT#the  adjective#NN#adjective  surgical#JJ#surgical  means#NNS#mean  pertaining#VVG#pertain  to#TO#to  surgery#NN#surgery  e.g.#FW#e.g. 

swallow; the#DT#the  swallows#NNS#swallow  and#CC#and  martins#NNS#martin  are#VBP#be  a#DT#a  group#NN#group  of#IN#of  passerine#JJ#passerine  birds#NNS#bird  in#IN#in  the#DT#the  family#NN#family  hirundinidae#NNS#hirundinidae  which#WDT#which  are#VBP#be  characterised#VVN#characterise  by#IN#by  their#PP$#their  adaptation#NN#adaptation  to#TO#to  aerial#JJ#aerial  feeding#NN#feeding  .#SENT#.  swallow#VV#swallow  is#VBZ#be  used#VVN#use  colloquially#RB#colloquially  in#IN#in  europe#NN#europe  as#IN#as  a#DT#a  synonym#NN#synonym  for#IN#for  the#DT#the  barn#NN#barn  swallow#VV#swallow  .#SENT#.  this#DT#this  family#NN#family  comprises#VVZ#comprise  two#CD#two  subfamilies#NNS#subfamily  :#:#:  pseudochelidoninae#NNS#pseudochelidoninae  (#(#(  the#DT#the  river#NN#river  martins#NNS#martin  of#IN#of  the#DT#the  genus#NN#genus  pseudochelidon#NN#pseudochelidon  )#)#)  and#CC#and  hirundininae#NNS#hirundininae  (#(#(  all#DT#all  other#JJ#other  swallows#NNS#swallow  and#CC#and  martins#NNS#martin  )#)#)  .#SENT#. 

swan; swans#NNS#swan  ,#,#,  genus#NN#genus  cygnus#NNS#cygnus  ,#,#,  are#VBP#be  birds#NNS#bird  of#IN#of  the#DT#the  family#NN#family  anatidae#NNS#anatidae  ,#,#,  which#WDT#which  also#RB#also  includes#VVZ#include  geese#NNS#goose  and#CC#and  ducks#NNS#duck  .#SENT#.  swans#NNS#swan  are#VBP#be  grouped#VVN#group  with#IN#with  the#DT#the  closely#RB#closely  related#VVN#relate  geese#NNS#goose  in#IN#in  the#DT#the  subfamily#NN#subfamily  anserinae#NNS#anserinae  where#WRB#where  they#PP#they  form#VVP#form  the#DT#the  tribe#NN#tribe  cygnini#NN#cygnini  .#SENT#.  sometimes#RB#sometimes  ,#,#,  they#PP#they  are#VBP#be  considered#VVN#consider  a#DT#a  distinct#JJ#distinct  subfamily#NN#subfamily  ,#,#,  cygninae#NNS#cygninae  .#SENT#.  there#EX#there  are#VBP#be  six#CD#six  to#TO#to  seven#CD#seven  species#NNS#specie  of#IN#of  swan#NN#swan  in#IN#in  the#DT#the  genus#NN#genus  cygnus#NN#Cygnus  in#IN#in  addition#NN#addition  there#EX#there  is#VBZ#be  another#DT#another  species#NN#species  known#VVN#know  as#IN#as  a#DT#a  swan#NN#swan  ,#,#,  the#DT#the  coscoroba#NN#coscoroba  swan#NN#swan  ,#,#,  although#IN#although  this#DT#this  species#NN#species  is#VBZ#be  no#RB#no  longer#RBR#longer  considered#VVN#consider  related#JJ#related  to#TO#to  the#DT#the  true#JJ#true  swans#NNS#swan  .#SENT#. 

sweater; a#DT#a  sweater#NN#sweater  ,#,#,  jumper#NN#jumper  ,#,#,  pullover#NN#pullover  ,#,#,  sweatshirt#NN#sweatshirt  ,#,#,  jersey#NN#jersey  or#CC#or  guernsey#NN#guernsey  is#VBZ#be  a#DT#a  garment#NN#garment  intended#VVD#intend  to#TO#to  cover#VV#cover  the#DT#the  torso#NN#torso  and#CC#and  arms#NNS#arm  .#SENT#.  they#PP#they  are#VBP#be  often#RB#often  worn#VVN#wear  over#IN#over  a#DT#a  shirt#NN#shirt  ,#,#,  blouse#NN#blouse  ,#,#,  t-shirt#NNS#T-shirt  ,#,#,  or#CC#or  other#JJ#other  top#NN#top  ,#,#,  or#CC#or  as#RB#as  for#IN#for  women#NNS#woman  ,#,#,  worn#VVN#wear  alone#RB#alone  with#IN#with  only#RB#only  a#DT#a  bra#NN#bra  underneath#IN#underneath  .#SENT#.  sweaters#NNS#sweater  tend#VVP#tend  to#TO#to  be#VB#be  ,#,#,  and#CC#and  in#IN#in  earlier#JJR#early  times#NNS#time  always#RB#always  were#VBD#be  ,#,#,  made#VVN#make  from#IN#from  wool#NN#wool  however#RB#however  ,#,#,  they#PP#they  can#MD#can  be#VB#be  made#VVN#make  of#IN#of  cotton#NN#cotton  ,#,#,  synthetic#JJ#synthetic  fibers#NNS#fiber  ,#,#,  or#CC#or  some#DT#some  combination#NN#combination  thereof#RB#thereof  .#SENT#.  sweaters#NNS#sweater  are#VBP#be  maintained#VVN#maintain  by#IN#by  washing#NN#washing  ,#,#,  and#CC#and  the#DT#the  use#NN#use  of#IN#of  a#DT#a  lint#NN#lint  roller#NN#roller  .#SENT#. 

sword; a#DT#a  sword#NN#sword  is#VBZ#be  a#DT#a  long#JJ#long  ,#,#,  edged#VVD#edge  piece#NN#piece  of#IN#of  forged#VVN#forge  metal#NN#metal  ,#,#,  used#VVN#use  in#IN#in  many#JJ#many  civilizations#NNS#civilization  throughout#IN#throughout  the#DT#the  world#NN#world  ,#,#,  primarily#RB#primarily  as#IN#as  a#DT#a  cutting#VVG#cut  or#CC#or  thrusting#VVG#thrust  weapon#NN#weapon  and#CC#and  occasionally#RB#occasionally  for#IN#for  clubbing#VVG#club  .#SENT#.  the#DT#the  word#NN#word  sword#NN#sword  comes#VVZ#come  from#IN#from  the#DT#the  old#JJ#old  english#JJ#English  sweord#NN#sweord  ,#,#,  cognate#JJ#cognate  to#TO#to  old#JJ#old  high#JJ#high  german#JJ#german  swert#NN#swert  ,#,#,  middle#JJ#middle  dutch#NN#dutch  swaert#NN#swaert  ,#,#,  icelandic#JJ#Icelandic  sveru00f0#JJ#sveru00f0  old#JJ#old  frisian#NN#frisian  and#CC#and  old#JJ#old  saxon#NN#Saxon  swerd#NN#swerd  and#CC#and  modern#JJ#modern  dutch#NN#dutch  zwaard#NNS#zwaard  and#CC#and  german#JJ#german  schwert#NN#schwert  ,#,#,  from#IN#from  a#DT#a  proto-indo-european#JJ#proto-indo-european 

swordfish; swordfish#NNS#swordfish  ,#,#,  also#RB#also  known#VVN#know  as#IN#as  broadbill#NN#broadbill  in#IN#in  some#DT#some  countries#NNS#country  ,#,#,  are#VBP#be  large#JJ#large  ,#,#,  highly#RB#highly  migratory#JJ#migratory  ,#,#,  predatory#JJ#predatory  fish#NN#fish  characterized#VVN#characterize  by#IN#by  a#DT#a  long#JJ#long  ,#,#,  flat#JJ#flat  bill#NN#bill  .#SENT#.  they#PP#they  are#VBP#be  a#DT#a  popular#JJ#popular  sport#NN#sport  fish#NN#fish  of#IN#of  the#DT#the  billfish#NN#billfish  category#NN#category  ,#,#,  though#RB#though  elusive#JJ#elusive  .#SENT#.  swordfish#NNS#swordfish  are#VBP#be  elongated#VVN#elongate  ,#,#,  round-bodied#JJ#round-bodied  ,#,#,  and#CC#and  lose#VV#lose  all#DT#all  teeth#NNS#tooth  and#CC#and  scales#NNS#scale  by#IN#by  adulthood#NN#adulthood  .#SENT#.  these#DT#these  fish#NN#fish  can#MD#can  live#VV#live  close#VV#close  to#TO#to  shore#VV#shore  .#SENT#.  they#PP#they  reach#VVP#reach  a#DT#a  maximum#JJ#maximum  size#NN#size  of#IN#of  14#CD#@card@  ft#NN#ft  9#CD#9  in#IN#in  (#(#(  455#CD#@card@  cm#NN#cm  )#)#)  and#CC#and  1#CD#1  ,#,#,  400#CD#@card@  lb#NN#lb  (#(#(  650#CD#@card@  kg#NN#kg  )#)#)  .#SENT#. 

synagogue; a#DT#a  synagogue#NN#synagogue  is#VBZ#be  a#DT#a  jewish#JJ#Jewish  house#NN#house  of#IN#of  prayer#NN#prayer  .#SENT#.  when#WRB#when  broken#VVN#break  down#RB#down  ,#,#,  the#DT#the  word#NN#word  could#MD#could  also#RB#also  mean#VV#mean  learning#VVG#learn  together#RB#together  (#(#(  from#IN#from  the#DT#the  greek#NN#Greek  syn#RB#syn  ,#,#,  together#RB#together  ,#,#,  and#CC#and  aghoghei#NP#aghoghei  ,#,#,  learning#NN#learning  or#CC#or  training#NN#training  )#)#)  .#SENT#.  synagogue#NN#synagogue  is#VBZ#be  commonly#RB#commonly  spoken#VVN#speak  of#IN#of  as#IN#as  a#DT#a  shul#NN#shul  by#IN#by  orthodox#JJ#orthodox  jews#NNS#Jew  ,#,#,  synagogue#NN#synagogue  by#IN#by  conservative#JJ#conservative  ,#,#,  and#CC#and  temple#NN#temple  by#IN#by  reform#NN#reform  .#SENT#.  synagogue#NN#synagogue  is#VBZ#be  a#DT#a  good#JJ#good  all-around#JJ#all-around  word#NN#word  to#TO#to  cover#VV#cover  the#DT#the  preceding#JJ#preceding  three#CD#three  possibilities#NNS#possibility  .#SENT#. 

system; super#NN#super  /#SYM#/  system#NN#system  is#VBZ#be  one#CD#one  of#IN#of  the#DT#the  most#RBS#most  famous#JJ#famous  and#CC#and  seminal#JJ#seminal  books#NNS#book  about#IN#about  how#WRB#how  to#TO#to  play#VV#play  poker#NN#poker  .#SENT#. 

table; james#NNS#james  .#SENT#.  spudeman#NN#spudeman  /#SYM#/  drugref1#JJ#drugref1 

tableware; tableware#NN#tableware  or#CC#or  table#NN#table  appointments#NNS#appointment  includes#VVZ#include  the#DT#the  dishes#NNS#dish  ,#,#,  sauce#NN#sauce  boats#NNS#boat  ,#,#,  glassware#NN#glassware  ,#,#,  and#CC#and  cutlerys#NNS#cutlerys  used#VVN#use  to#TO#to  set#VV#set  a#DT#a  table#NN#table  for#IN#for  eating#VVG#eat  a#DT#a  meal#NN#meal  .#SENT#.  the#DT#the  nature#NN#nature  ,#,#,  variety#NN#variety  ,#,#,  and#CC#and  number#NN#number  of#IN#of  objects#NNS#object  varies#VVZ#vary  from#IN#from  culture#NN#culture  to#TO#to  culture#NN#culture  ,#,#,  and#CC#and  may#MD#may  vary#VV#vary  from#IN#from  meal#NN#meal  to#TO#to  meal#NN#meal  .#SENT#. 

tail; spyro#NN#spyro  :#:#:  a#DT#a  hero#NN#hero  's#POS#'s  tail#NN#tail  simply#RB#simply  known#VVN#know  as#IN#as  spyro#NP#spyro  5#CD#5  is#VBZ#be  the#DT#the  fifth#JJ#fifth  and#CC#and  final#JJ#final  console#NN#console  game#NN#game  in#IN#in  the#DT#the  original#JJ#original  spyro#NN#spyro  series#NN#series  ,#,#,  and#CC#and  the#DT#the  ninth#JJ#ninth  game#NN#game  in#IN#in  the#DT#the  series#NN#series  in#IN#in  all#DT#all  .#SENT#.  developed#VVN#develop  by#IN#by  eurocom#NN#eurocom  ,#,#,  it#PP#it  was#VBD#be  the#DT#the  first#JJ#first  game#NN#game  in#IN#in  the#DT#the  series#NN#series  for#IN#for  the#DT#the  xbox#NN#xbox  ,#,#,  as#RB#as  well#RB#well  as#IN#as  the#DT#the  second#JJ#second  game#NN#game  in#IN#in  the#DT#the  series#NN#series  for#IN#for  the#DT#the  gamecube#NN#gamecube  and#CC#and  the#DT#the  playstation#NN#playstation  2.#CD#@ord@  it#PP#it  is#VBZ#be  also#RB#also  the#DT#the  final#JJ#final  installment#NN#installment  in#IN#in  the#DT#the  original#JJ#original  spyro#NN#spyro  continuity#NN#continuity  for#IN#for  home#NN#home  consoles#VVZ#console  .#SENT#.  this#DT#this  is#VBZ#be  also#RB#also  the#DT#the  first#JJ#first  and#CC#and  only#JJ#only  spyro#NN#spyro  game#NN#game  to#TO#to  be#VB#be  completely#RB#completely  produced#VVN#produce  in#IN#in  europe#NN#europe  .#SENT#. 

tailgate; tailgate#NN#tailgate  is#VBZ#be  an#DT#an  american#JJ#American  english#JJ#English  word#NN#word  denoting#VVG#denote  the#DT#the  door#NN#door  or#CC#or  '#POS#'  gate#NN#gate  '#''#'  at#IN#at  the#DT#the  back#NN#back  of#IN#of  a#DT#a  wagon#NN#wagon  ,#,#,  pickup#NN#pickup  truck#NN#truck  ,#,#,  suv#NN#suv  or#CC#or  other#JJ#other  similar#JJ#similar  type#NN#type  of#IN#of  vehicle#NN#vehicle  that#WDT#that  is#VBZ#be  hinged#VVN#hinge  at#IN#at  the#DT#the  bottom#NN#bottom  and#CC#and  can#MD#can  be#VB#be  opened#VVN#open  for#IN#for  the#DT#the  convenience#NN#convenience  in#IN#in  loading#VVG#load  cargo#NN#cargo  into#IN#into  the#DT#the  rear#NN#rear  of#IN#of  the#DT#the  vehicle#NN#vehicle  .#SENT#.  a#DT#a  similar#JJ#similar  vehicular#JJ#vehicular  feature#NN#feature  ,#,#,  the#DT#the  hatch#NN#hatch  ,#,#,  hatchback#NN#hatchback  or#CC#or  liftgate#NN#liftgate  ,#,#,  is#VBZ#be  a#DT#a  door#NN#door  at#IN#at  the#DT#the  back#NN#back  of#IN#of  a#DT#a  vehicle#NN#vehicle  that#WDT#that  is#VBZ#be  hinged#VVN#hinge  at#IN#at  the#DT#the  top#NN#top  and#CC#and  opens#VVZ#open  upward#RB#upward  .#SENT#. 

tangerine; the#DT#the  tangerine#NN#tangerine  is#VBZ#be  an#DT#an  orange-coloured#JJ#orange-coloured  citrus#JJ#citrus  fruit#NN#fruit  .#SENT#.  it#PP#it  is#VBZ#be  a#DT#a  variety#NN#variety  of#IN#of  the#DT#the  mandarin#NN#mandarin  orange#NN#orange  (#(#(  citrus#JJ#citrus  reticulata#NNS#reticulata  )#)#)  .#SENT#.  tangerines#NNS#tangerine  are#VBP#be  smaller#JJR#small  than#IN#than  most#JJS#most  oranges#NNS#orange  ,#,#,  and#CC#and  are#VBP#be  usually#RB#usually  much#RB#much  easier#JJR#easy  to#TO#to  peel#VV#peel  and#CC#and  to#TO#to  split#VV#split  into#IN#into  segments#NNS#segment  .#SENT#.  the#DT#the  taste#NN#taste  is#VBZ#be  often#RB#often  less#RBR#less  sour#JJ#sour  ,#,#,  or#CC#or  tart#JJ#tart  ,#,#,  than#IN#than  that#IN/that#that  of#IN#of  an#DT#an  orange#NN#orange  .#SENT#.  good#JJ#good  tangerines#NNS#tangerine  will#MD#will  be#VB#be  firm#JJ#firm  to#TO#to  slightly#RB#slightly  soft#JJ#soft  ,#,#,  heavy#JJ#heavy  for#IN#for  their#PP$#their  size#NN#size  ,#,#,  and#CC#and  pebbly-skinned#VVD#pebbly-skinned  with#IN#with  no#DT#no  deep#JJ#deep  grooves#NNS#groove  ,#,#,  as#RB#as  well#RB#well  as#IN#as  orange#NN#orange  in#IN#in  color#NN#color  .#SENT#. 

tank; a#DT#a  tank#NN#tank  is#VBZ#be  a#DT#a  tracked#JJ#tracked  ,#,#,  armoured#JJ#armoured  fighting#VVG#fight  vehicle#NN#vehicle  designed#VVN#design  for#IN#for  front-line#NN#front-line  combat#NN#combat  which#WDT#which  combines#VVZ#combine  operational#JJ#operational  mobility#NN#mobility  and#CC#and  tactical#JJ#tactical  offensive#JJ#offensive  and#CC#and  defensive#JJ#defensive  capabilities#NNS#capability  .#SENT#.  firepower#NN#firepower  is#VBZ#be  normally#RB#normally  provided#VVN#provide  by#IN#by  a#DT#a  large-calibre#JJ#large-calibre  main#JJ#main  gun#NN#gun  in#IN#in  a#DT#a  rotating#VVG#rotate  turret#NN#turret  and#CC#and  secondary#JJ#secondary  machine#NN#machine  guns#NNS#gun  ,#,#,  while#IN#while  heavy#JJ#heavy  armour#NN#armour  and#CC#and  all-terrain#JJ#all-terrain  mobility#NN#mobility  provide#VV#provide  protection#NN#protection  for#IN#for  the#DT#the  tank#NN#tank  and#CC#and  its#PP$#its  crew#NN#crew  ,#,#,  allowing#VVG#allow  it#PP#it  to#TO#to  perform#VV#perform  all#DT#all  primary#JJ#primary  tasks#NNS#task  of#IN#of  the#DT#the  armoured#JJ#armoured  troops#NNS#troop  on#IN#on  the#DT#the  battlefield#NN#battlefield  .#SENT#. 

tavern; a#DT#a  tavern#NN#tavern  is#VBZ#be  a#DT#a  place#NN#place  of#IN#of  business#NN#business  where#WRB#where  people#NNS#people  gather#VVP#gather  to#TO#to  drink#VV#drink  alcoholic#JJ#alcoholic  beverages#NNS#beverage  and#CC#and  ,#,#,  more#RBR#more  than#IN#than  likely#JJ#likely  ,#,#,  also#RB#also  be#VB#be  served#VVN#serve  food#NN#food  .#SENT#.  an#DT#an  inn#NN#inn  is#VBZ#be  a#DT#a  tavern#NN#tavern  which#WDT#which  has#VHZ#have  a#DT#a  license#NN#license  to#TO#to  put#VV#put  up#RP#up  guests#NNS#guest  .#SENT#.  the#DT#the  word#NN#word  derives#VVZ#derive  from#IN#from  the#DT#the  latin#NN#Latin  taberna#NN#taberna  and#CC#and  the#DT#the  greek#JJ#Greek  u03c4u03b1u03b2u03adu03c1u03bdu03b1#NN#u03c4u03b1u03b2u03adu03c1u03bdu03b1  /#SYM#/  taverna#NN#taverna  ,#,#,  whose#WP$#whose  original#JJ#original  meaning#NN#meaning  was#VBD#be  a#DT#a  shed#VVN#shed  or#CC#or  workshop#NN#workshop  .#SENT#.  the#DT#the  distinction#NN#distinction  of#IN#of  a#DT#a  tavern#NN#tavern  from#IN#from  an#DT#an  inn#NN#inn  ,#,#,  bar#NN#bar  or#CC#or  pub#NN#pub  varies#VVZ#vary  by#IN#by  location#NN#location  ,#,#,  in#IN#in  some#DT#some  places#NNS#place  being#VBG#be  identical#JJ#identical  and#CC#and  in#IN#in  others#NNS#other  being#VBG#be  distinguished#VVN#distinguish  by#IN#by  traditions#NNS#tradition  or#CC#or  by#IN#by  legal#JJ#legal  license#NN#license  .#SENT#. 

tea; tea#NN#tea  is#VBZ#be  the#DT#the  agricultural#JJ#agricultural  product#NN#product  of#IN#of  the#DT#the  leaves#NNS#leave  ,#,#,  leaf#NN#leaf  buds#NNS#bud  ,#,#,  and#CC#and  internodes#NNS#internode  of#IN#of  the#DT#the  camellia#NN#camellia  sinensis#NN#sinensis  plant#NN#plant  ,#,#,  prepared#VVN#prepare  and#CC#and  cured#VVN#cure  by#IN#by  various#JJ#various  methods#NNS#method  .#SENT#.  tea#NN#tea  also#RB#also  refers#VVZ#refer  to#TO#to  the#DT#the  aromatic#JJ#aromatic  beverage#NN#beverage  prepared#VVN#prepare  from#IN#from  the#DT#the  cured#VVN#cure  leaves#NNS#leave  by#IN#by  combination#NN#combination  with#IN#with  hot#JJ#hot  or#CC#or  boiling#VVG#boil  water#NN#water  ,#,#,  and#CC#and  is#VBZ#be  the#DT#the  common#JJ#common  name#NN#name  for#IN#for  the#DT#the  camellia#NN#camellia  sinensis#NN#sinensis  plant#NN#plant  itself#PP#itself  .#SENT#.  after#IN#after  water#NN#water  ,#,#,  tea#NN#tea  is#VBZ#be  the#DT#the  most#RBS#most  widely#RB#widely  consumed#VVN#consume  beverage#NN#beverage  in#IN#in  the#DT#the  world#NN#world  .#SENT#.  it#PP#it  has#VHZ#have  a#DT#a  cooling#NN#cooling  ,#,#,  slightly#RB#slightly  bitter#JJ#bitter  ,#,#,  astringent#JJ#astringent  flavour#NN#flavour  which#WDT#which  many#RB#many  enjoy#VVP#enjoy  .#SENT#. 

telephone; the#DT#the  telephone#NN#telephone  ,#,#,  often#RB#often  colloquially#RB#colloquially  referred#VVN#refer  to#TO#to  as#IN#as  a#DT#a  phone#NN#phone  ,#,#,  is#VBZ#be  a#DT#a  telecommunications#NNS#telecommunication  device#NN#device  that#WDT#that  transmits#VVZ#transmit  and#CC#and  receives#VVZ#receive  sound#NN#sound  ,#,#,  most#RBS#most  commonly#RB#commonly  the#DT#the  human#JJ#human  voice#NN#voice  .#SENT#.  telephones#NNS#telephone  are#VBP#be  a#DT#a  point-to-point#NN#point-to-point  communication#NN#communication  system#NN#system  whose#WP$#whose  most#JJS#most  basic#JJ#basic  function#NN#function  is#VBZ#be  to#TO#to  allow#VV#allow  two#CD#two  people#NNS#people  separated#VVN#separate  by#IN#by  large#JJ#large  distances#NNS#distance  to#TO#to  talk#VV#talk  to#TO#to  each#DT#each  other#JJ#other  .#SENT#.  it#PP#it  is#VBZ#be  one#CD#one  of#IN#of  the#DT#the  most#RBS#most  common#JJ#common  appliances#NNS#appliance  in#IN#in  the#DT#the  developed#VVN#develop  world#NN#world  ,#,#,  and#CC#and  has#VHZ#have  long#RB#long  been#VBN#be  considered#VVN#consider  indispensable#JJ#indispensable  to#TO#to  businesses#NNS#business  ,#,#,  households#NNS#household  and#CC#and  governments#NNS#government  .#SENT#. 

television; television#NN#television  (#(#(  tv#NN#tv  )#)#)  is#VBZ#be  a#DT#a  widely#RB#widely  used#VVN#use  telecommunication#NN#telecommunication  medium#NN#medium  for#IN#for  transmitting#VVG#transmit  and#CC#and  receiving#VVG#receive  moving#VVG#move  images#NNS#image  that#WDT#that  are#VBP#be  either#RB#either  monochromatic#JJ#monochromatic  (#(#(  black#JJ#black  and#CC#and  white#JJ#white  )#)#)  or#CC#or  color#NN#color  ,#,#,  usually#RB#usually  accompanied#VVN#accompany  by#IN#by  sound#NN#sound  .#SENT#.  television#NN#television  may#MD#may  also#RB#also  refer#VV#refer  specifically#RB#specifically  to#TO#to  a#DT#a  television#NN#television  set#NN#set  ,#,#,  television#NN#television  programming#NN#programming  or#CC#or  television#NN#television  transmission#NN#transmission  .#SENT#.  the#DT#the  word#NN#word  is#VBZ#be  derived#VVN#derive  from#IN#from  mixed#JJ#mixed  latin#NN#Latin  and#CC#and  greek#NN#Greek  roots#NNS#root  ,#,#,  meaning#VVG#mean  far#RB#far  sight#NN#sight  :#:#:  greek#NN#Greek  tele#NN#tele  (#(#(  u03c4u1fc6u03bbu03b5#NN#u03c4u1fc6u03bbu03b5  )#)#)  ,#,#,  far#RB#far  ,#,#,  and#CC#and  latin#NN#Latin  visio#NN#visio  ,#,#,  sight#NN#sight  (#(#(  from#IN#from  video#NN#video  ,#,#,  vis-#NN#vis-  to#TO#to  see#VV#see  ,#,#,  or#CC#or  to#TO#to  view#VV#view  in#IN#in  the#DT#the  first#JJ#first  person#NN#person  )#)#)  .#SENT#. 

temple; a#DT#a  temple#NN#temple  is#VBZ#be  a#DT#a  structure#NN#structure  reserved#VVN#reserve  for#IN#for  religious#JJ#religious  or#CC#or  spiritual#JJ#spiritual  activities#NNS#activity  ,#,#,  such#JJ#such  as#IN#as  prayer#NN#prayer  and#CC#and  sacrifice#NN#sacrifice  ,#,#,  or#CC#or  analogous#JJ#analogous  rites#NNS#rite  .#SENT#.  a#DT#a  templum#NN#templum  constituted#VVD#constitute  a#DT#a  sacred#JJ#sacred  precinct#NN#precinct  as#IN#as  defined#VVN#define  by#IN#by  a#DT#a  priest#NN#priest  ,#,#,  or#CC#or  augur#NN#augur  .#SENT#.  it#PP#it  has#VHZ#have  the#DT#the  same#JJ#same  root#NN#root  as#IN#as  the#DT#the  word#NN#word  template#NN#template  ,#,#,  a#DT#a  plan#NN#plan  in#IN#in  preparation#NN#preparation  of#IN#of  the#DT#the  building#NN#building  that#WDT#that  was#VBD#be  marked#VVN#mark  out#RP#out  on#IN#on  the#DT#the  ground#NN#ground  by#IN#by  the#DT#the  augur#NN#augur  .#SENT#.  templa#NP#templa  also#RB#also  became#VVD#become  associated#VVN#associate  with#IN#with  the#DT#the  dwelling#NN#dwelling  places#VVZ#place  of#IN#of  a#DT#a  god#NN#god  or#CC#or  gods#NNS#god  .#SENT#.  this#DT#this  tradition#NN#tradition  dates#VVZ#date  back#RB#back  to#TO#to  prehistoric#JJ#prehistoric  times#NNS#time  .#SENT#. 

thumb; the#DT#the  thumb#NN#thumb  is#VBZ#be  the#DT#the  first#JJ#first  digit#NN#digit  of#IN#of  the#DT#the  hand#NN#hand  .#SENT#.  when#WRB#when  a#DT#a  person#NN#person  is#VBZ#be  standing#VVG#stand  in#IN#in  the#DT#the  medical#JJ#medical  anatomical#JJ#anatomical  position#NN#position  (#(#(  where#WRB#where  the#DT#the  palm#NN#palm  is#VBZ#be  stretched#VVN#stretch  forward#RB#forward  )#)#)  ,#,#,  the#DT#the  thumb#NN#thumb  is#VBZ#be  the#DT#the  lateral-most#JJ#lateral-most  digit#NN#digit  .#SENT#.  the#DT#the  medical#JJ#medical  latin#NN#Latin  english#JJ#English  adjective#NN#adjective  for#IN#for  thumb#NN#thumb  is#VBZ#be  pollical#JJ#pollical  .#SENT#. 

